Nombre,GK,CWP,CBT,SB,DM,WB,CM,SM,AM,WG,SS,CF,X1,Height,Foot,Side,WFA,WFF,Attack,Defense,Balance,Stamina,Speed,Acceleration,Response,Agility,Dribble_Accuracy,Dribble_Speed,Short_Pass_Accuracy,Short_Pass_Speed,Long_Pass_Accuracy,Long_Pass_Speed,Shot_Accuracy,Shot_Power,Shot_Technique,Free_Kick_Accuracy,Swerve,Heading,Jump,Technique,Agression,Mentality,GK_Skills,Teamwork,Consistency,Condition,Dribbling,Tactical_Dribble,Positioning,Reaction,Playmarking,Passing,Scoring,1_1_Scoring,Post_Player,Lines,Middle_Shooting,Side,Centre,Penalties,1_Touch_Pass,Outside,Marking,Sliding,Covering,D_Line_Control,Penalty_Stopper,1_On_1_Stopper,Long_Throw,Injury_Tolerancy,X3,X4,X5,X6,Age,Weight,Pais,N_Pais,X7,Club,N_Club
John Stones,0,0,1,0,0,0,0,0,0,0,0,0,3,188,R,B,5,5,66,83,79,80,77,71,82,69,80,71,83,83,78,77,61,76,60,60,66,76,80,80,72,69,50,65,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,75,England,15,0,Manchester City FC,5
Tudor Baluta,0,0,1,0,1,0,0,0,0,0,0,0,5,191,R,B,4,3,63,67,83,78,70,66,76,67,75,67,73,75,73,83,65,83,66,67,73,75,65,73,64,65,50,66,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,20,80,Romania,15,0,,0
F. Ferreyra,0,0,0,0,0,0,0,0,0,0,1,1,11,186,R,B,6,2,85,38,83,80,83,83,84,80,77,76,72,74,70,69,83,80,77,69,78,80,82,78,85,66,50,74,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,78,Argentina,0,0,RCD Espanyol,9
Matz Sels,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,4,4,30,84,82,69,70,70,87,71,55,55,62,66,62,68,44,82,44,44,48,50,81,57,69,78,85,72,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,75,Belgium,13,0,,0
Yoel Rodríguez,1,0,0,0,0,0,0,0,0,0,0,0,0,185,R,B,6,6,30,78,78,68,68,70,86,72,62,57,67,70,70,72,44,81,44,44,48,55,83,63,68,68,78,69,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,30,78,Spain,0,0,SD Eibar,13
Haris Seferovi,0,0,0,0,0,0,0,0,0,0,1,1,12,191,L,B,6,4,81,43,86,82,83,78,82,78,77,78,73,73,69,69,78,82,78,67,70,82,78,78,83,80,50,79,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,27,81,Switzerland,9,0,SL Benfica,14
Gerson,0,0,0,0,0,0,1,0,1,1,0,0,7,175,L,B,3,3,73,58,78,80,77,77,72,76,83,80,80,75,79,73,76,83,72,73,73,65,67,84,77,68,50,75,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,1,1,1,22,66,Brazil,0,0,CR Flamengo,8
Diego Rolán,0,0,0,0,0,0,0,1,0,1,1,1,11,176,R,B,5,5,77,44,78,78,85,84,79,83,81,84,74,73,76,70,76,78,77,69,74,71,77,81,83,72,50,75,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,2,1,26,69,Uruguay,0,0,,0
André Gomes,0,0,0,0,0,0,1,1,1,0,0,0,7,188,R,B,6,6,78,59,82,85,81,77,73,70,85,80,83,86,82,82,72,83,73,74,76,76,80,87,80,75,50,83,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,25,83,Portugal,0,0,Everton FC,21
Krépin Diatta,0,0,0,0,0,0,0,1,0,1,0,0,8,175,R,B,4,4,70,51,67,86,84,88,75,93,82,87,67,65,71,73,66,79,73,54,60,58,83,78,86,70,50,60,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,20,68,Senegal,0,0,Club Brugge KV,11
Máté Pátkai,0,0,0,0,1,0,1,0,1,0,0,0,5,173,R,R,4,5,64,70,79,78,76,76,81,77,79,81,77,75,76,71,68,77,69,63,76,73,77,80,68,80,50,79,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,31,64,Hungary,16,0,,0
Éverton,0,0,0,0,0,0,0,1,0,1,1,0,10,174,R,B,4,3,80,42,79,83,86,91,79,86,83,93,75,80,72,75,77,85,79,67,73,72,71,81,85,81,50,68,8,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,23,72,Brazil,19,0,Grêmio FBPA,11
Jorrit Hendrix,0,0,1,0,1,0,0,0,0,0,0,0,5,182,L,L,6,5,70,71,79,84,78,76,80,76,78,76,80,78,80,78,69,76,68,63,69,78,83,81,75,80,50,80,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,70,Netherlands,0,0,PSV Eindhoven,8
Lionel Messi,0,0,0,0,0,0,0,0,1,1,1,0,11,170,L,R,6,4,99,40,85,72,80,88,89,90,99,94,95,83,96,80,99,84,85,97,93,75,68,97,87,83,50,65,8,6,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,32,72,Argentina,10,0,FC Barcelona,10
Renê,0,0,0,1,0,0,0,0,0,0,0,0,4,174,L,L,5,4,68,72,77,85,82,83,75,79,78,76,76,74,77,73,64,81,66,63,70,64,72,80,79,73,50,68,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,2,1,1,1,27,71,Brazil,0,0,CR Flamengo,6
F. Saucedo,0,0,0,0,1,0,1,0,1,0,0,0,7,172,R,B,6,6,66,67,76,77,75,76,70,81,78,73,75,71,78,78,65,79,71,71,75,68,70,78,68,65,50,70,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,69,Bolivia,0,0,,0
Matt Ritchie,0,0,0,1,0,1,0,1,0,1,0,0,8,173,L,B,6,5,73,50,72,83,80,82,75,80,83,81,77,75,83,84,73,84,74,64,69,63,70,79,82,75,50,79,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,71,Scotland,0,0,Newcastle United FC,11
B. Lecomte,1,0,0,0,0,0,0,0,0,0,0,0,0,186,L,B,4,4,30,85,82,69,67,70,89,74,55,54,57,52,57,60,45,80,45,45,45,55,75,56,60,76,84,70,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,28,78,France,0,0,AS Monaco FC,40
Ferjani Sassi,0,0,0,0,1,0,1,0,0,0,0,0,7,186,R,B,5,5,70,58,79,80,75,78,71,77,80,76,77,77,78,77,67,79,69,67,72,70,70,82,68,70,50,77,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,80,Tunisia,13,0,,0
K. Dembélé,0,0,0,0,0,0,0,0,0,1,0,0,10,168,L,R,3,3,64,26,68,68,82,86,65,86,77,83,70,64,64,66,67,76,69,59,64,54,59,77,77,59,50,62,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,16,64,England,0,0,Celtic FC,77
Jokin Ezkieta,1,0,0,0,0,0,0,0,0,0,0,0,0,193,R,B,5,4,35,72,83,66,69,66,81,71,62,51,63,66,57,67,42,84,40,44,44,44,82,54,65,61,78,70,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,78,Spain,0,0,Athletic Club Bilbao,31
D. Szoboszlai,0,0,0,0,0,0,1,0,1,0,0,0,9,186,R,B,5,5,72,38,77,76,83,81,73,81,87,81,77,78,79,77,73,83,76,81,81,62,74,88,77,70,50,73,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,19,74,Hungary,10,0,Red Bull Salzburg,14
J. Petriccione,0,0,0,0,1,0,1,0,0,0,0,0,7,180,R,B,5,5,69,64,76,81,76,78,80,80,83,78,80,76,79,79,68,82,70,70,77,75,72,81,76,72,50,78,8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,75,Italy,0,0,US Lecce,4
Craig Dawson,0,0,1,1,1,0,0,0,0,0,0,0,3,188,R,R,5,5,60,78,84,81,72,70,82,68,73,71,72,76,74,76,62,82,65,60,60,82,84,72,70,80,50,72,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,83,England,0,0,Watford FC,4
Israel Poblete,0,0,0,0,0,0,0,1,1,0,0,0,9,171,R,B,5,4,70,42,77,77,75,75,78,84,75,79,78,65,72,72,68,79,67,72,71,62,76,74,70,68,40,77,8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,1,1,1,24,68,Chile,0,0,Huachipato,16
Tonny Vilhena,0,0,0,0,0,0,1,0,1,0,0,0,7,175,L,L,6,5,71,65,83,87,78,78,79,76,77,76,77,78,78,80,70,85,73,70,71,70,79,81,78,75,50,81,8,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,75,Netherlands,0,0,,0
Sánchez Sotelo,0,0,0,0,0,0,0,0,0,0,1,1,12,180,L,B,6,5,75,40,80,74,72,75,80,78,77,77,71,71,71,71,77,81,73,62,74,78,75,69,78,66,40,77,8,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,32,79,Argentina,0,0,Huachipato,9
Sergi Gómez,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,5,4,60,81,83,81,81,78,82,72,73,72,74,74,77,78,63,78,64,64,68,74,80,74,65,75,50,73,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,27,77,Spain,0,0,Sevilla FC,3
Axel Tuanzebe,0,0,1,1,0,0,0,0,0,0,0,0,3,185,R,R,4,3,60,73,81,79,82,77,72,70,72,68,76,77,74,73,60,71,58,58,60,78,79,73,65,67,50,69,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,77,England,0,0,Manchester United FC,38
Douglas Estay,0,0,1,1,0,0,0,0,0,0,0,0,4,180,L,L,4,4,57,66,77,77,76,76,72,74,72,76,66,68,68,71,62,77,65,61,67,73,76,68,67,68,40,77,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,28,75,Chile,0,0,San Luis de Quillota,2
Aymen Abdennour,0,0,1,0,0,0,0,0,0,0,0,0,3,187,L,L,4,4,60,74,86,80,78,73,77,62,75,70,75,78,76,81,67,82,71,61,66,83,83,74,65,70,50,65,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,B,1,1,1,1,29,84,Tunisia,0,0,,0
Fredrik Midtsjö,0,0,0,1,1,0,1,0,0,0,0,0,7,176,R,B,4,4,69,69,79,84,76,80,82,75,74,71,73,76,71,74,62,77,60,66,68,68,78,76,76,77,50,87,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,1,1,1,1,26,70,Norway,13,0,,0
Pablo Galdames,0,0,0,0,1,0,1,0,0,0,0,0,7,175,R,B,5,6,73,59,78,87,80,82,75,84,80,77,78,73,71,71,65,81,68,69,83,65,79,75,67,67,40,79,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,68,Chile,0,0,,0
César Montes,0,0,1,1,0,0,0,0,0,0,0,0,3,193,R,L,4,3,54,77,80,76,70,68,77,66,66,65,69,69,72,70,60,75,60,60,66,78,78,70,67,74,50,77,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,72,Mexico,2,0,,0
R. Framberger,0,0,0,1,0,0,0,1,0,0,0,0,4,179,R,B,4,4,70,70,77,81,79,75,76,76,75,76,67,72,68,75,70,78,69,69,67,71,75,77,67,69,50,78,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,22,73,Germany,0,0,FC Augsburg,32
Alfred Duncan,0,0,0,0,1,0,1,0,0,0,0,0,7,178,L,L,5,5,69,68,83,79,83,82,77,79,80,78,82,82,84,78,66,85,63,58,72,65,79,79,65,67,50,68,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,78,Ghana,8,0,ACF Fiorentina,88
Loris Karius,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,30,84,83,68,67,68,89,70,53,57,60,65,65,68,44,80,44,44,48,55,83,54,62,70,81,70,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,84,Germany,0,0,Be_ikta_ JK,1
Kenny Lala,0,0,0,1,0,1,0,0,0,0,0,0,4,178,R,B,4,4,75,72,79,83,82,82,80,78,78,78,78,76,84,78,69,77,67,72,79,63,70,84,80,72,50,77,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,78,France,0,0,,0
Zederick Vega,0,0,0,0,0,0,0,0,0,0,0,1,12,180,R,B,4,4,72,45,75,72,76,77,76,75,71,73,69,67,66,64,73,77,69,63,62,76,73,72,82,68,40,78,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,1,1,1,20,70,Chile,0,0,Deportes Copiapó,9
Sander Berge,0,0,0,0,1,0,1,0,0,0,0,0,7,195,R,B,4,4,69,67,84,84,77,79,76,75,82,79,77,80,79,76,62,75,64,63,70,67,68,79,74,70,50,76,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,94,Norway,15,0,Sheffield United FC,32
Sebastián Varas,0,0,0,0,0,0,0,0,0,0,1,1,12,185,R,B,5,4,75,43,80,80,74,78,78,74,76,76,72,72,72,72,74,82,74,66,66,76,81,73,82,71,40,79,8,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,31,82,Chile,0,0,Cobresal,14
Keïta Baldé,0,0,0,0,0,0,0,1,0,1,1,1,10,184,R,B,7,7,79,46,80,78,87,87,78,83,84,85,75,74,77,77,82,84,80,63,82,63,76,85,90,68,50,65,8,4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,24,77,Senegal,0,0,AS Monaco FC,14
René Bugueño,0,0,0,1,1,1,0,0,0,0,0,0,4,175,R,R,3,3,66,55,76,72,74,75,74,75,74,76,70,72,75,76,62,79,65,65,71,67,72,69,68,69,40,78,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,32,79,Chile,0,0,Santiago Morning,24
Michael Rensing,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,4,4,30,80,84,63,65,69,86,70,51,53,56,60,62,70,44,81,44,44,48,55,77,54,64,74,81,70,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,35,93,Germany,0,0,Fortuna Düsseldorf,1
Marcelo,0,0,1,0,0,0,0,0,0,0,0,0,3,191,R,B,4,4,58,80,88,78,73,69,83,69,71,66,75,72,75,73,56,78,56,54,51,86,83,70,59,83,50,73,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,1,1,1,1,31,85,Brazil,0,0,Olympique Lyonnais,6
Cristian Romero,0,0,1,1,0,0,0,0,0,0,0,0,3,185,R,R,5,5,66,79,83,79,78,77,84,74,69,70,71,71,70,71,64,76,65,50,58,85,82,74,70,82,50,75,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,79,Argentina,0,0,Genoa CFC,17
Al Abdulrahman,0,0,0,1,0,0,0,0,0,0,0,0,4,164,L,L,4,4,67,68,79,80,82,79,72,70,73,72,73,72,76,78,60,77,60,61,65,68,68,74,80,70,50,72,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,64,Uzbekistan,0,0,,0
Maxime López,0,0,0,0,1,0,1,0,1,0,0,0,7,167,R,B,5,4,71,56,72,79,76,80,75,85,81,82,81,74,81,78,64,74,64,60,61,60,66,82,76,72,50,79,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,58,France,0,0,Olympique de Marseille,27
Adnan Kova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evi,0,0,1,0,1,0,0,0,0,0,0,0,3,189,R,B,4,4,57,75,84,81,70,70,75,69,70,70,72,72,70,73,65,80,65,66,65,80,79,69,72,75,50,71,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,80,Bosnia and Herzegovina,0,0,,0
Davide Faraoni,0,0,0,1,0,1,0,1,0,0,0,0,8,180,R,R,4,4,70,66,80,86,82,80,74,74,76,81,74,72,82,77,66,79,69,62,75,72,73,75,82,74,50,74,8,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,3,1,1,1,28,71,Italy,0,0,Hellas Verona FC,5
N. Hauptmann,0,0,0,0,1,0,1,0,1,0,0,0,7,176,L,B,4,4,66,58,74,81,76,76,73,78,76,74,74,76,71,67,62,77,65,66,72,63,69,76,68,67,50,74,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,63,Germany,0,0,FC Köln,36
R. Mandragora,0,0,0,0,1,0,1,0,0,0,0,0,5,183,L,B,4,3,66,70,79,81,75,73,78,75,78,71,81,76,78,80,68,86,71,73,74,60,66,82,72,76,50,79,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,1,1,1,1,22,75,Italy,16,0,Udinese Calcio,38
A. Kolarov,0,0,0,1,0,1,0,0,0,0,0,0,4,187,L,L,5,4,77,62,83,84,74,73,73,73,77,77,80,84,90,92,72,93,73,92,87,77,78,81,81,78,50,75,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,1,8,1,1,34,83,Serbia and Montenegro,11,0,AS Roma,11
Ibai Gómez,0,0,0,0,0,0,0,1,0,1,0,0,8,177,R,B,7,6,78,41,79,85,81,79,76,83,82,83,74,76,83,86,73,87,80,82,87,72,73,83,86,71,50,72,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,B,1,1,1,1,28,72,Spain,0,0,Athletic Club Bilbao,19
Ignacio Torres,0,0,0,0,1,0,1,0,1,0,0,0,7,175,R,B,5,5,63,48,69,81,76,75,67,75,68,74,71,70,68,70,65,73,66,63,66,64,69,75,71,75,50,73,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,68,Chile,0,0,Deportes Valdivia,19
Bruno Soriano,0,0,1,0,1,0,1,0,0,0,0,0,5,184,L,B,5,4,72,78,81,86,70,70,85,70,79,68,87,85,85,77,68,84,69,78,76,66,76,85,70,85,50,90,8,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,B,1,1,1,1,33,74,Spain,0,0,Villarreal CF,21
M. Velásquez,0,0,1,1,0,0,0,0,0,0,0,0,3,179,R,B,5,4,58,72,79,78,71,69,75,77,74,65,71,65,71,71,56,77,55,57,62,72,79,66,56,68,40,78,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,1,1,1,1,31,77,Chile,0,0,Everton de Viña del Mar,22
Leandro Díaz,0,0,0,1,0,1,0,1,0,1,0,0,4,174,L,L,3,2,63,50,68,73,77,77,77,77,75,75,74,65,74,74,56,77,63,64,60,65,66,70,68,67,40,75,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,70,Chile,0,0,Universidad de Concepción,13
A. Delfino,0,0,1,0,0,0,0,0,0,0,0,0,3,182,R,B,5,4,55,75,81,72,77,74,76,75,69,73,70,68,70,68,55,76,57,61,61,73,80,72,62,65,40,78,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,C,1,1,1,1,30,75,Argentina,0,0,Rangers de Talca,15
A. La Gumina,0,0,0,0,0,0,0,0,0,0,1,1,12,182,R,B,5,5,77,44,81,83,83,83,78,80,79,82,73,71,71,72,76,77,76,69,70,77,81,80,84,70,50,76,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,78,Italy,0,0,UC Sampdoria,17
Álvaro Montero,1,0,0,0,0,0,0,0,0,0,0,0,0,196,R,B,3,4,30,75,77,54,62,60,77,67,52,47,55,58,57,56,44,53,51,52,50,53,77,52,56,79,76,70,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,80,Colombia,22,0,,0
Bruno González,0,0,1,0,0,0,0,0,0,0,0,0,3,184,R,B,4,4,55,78,85,78,71,73,78,66,68,72,70,73,71,74,56,75,57,57,63,80,79,70,61,76,50,75,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,28,82,Spain,0,0,Levante UD,18
Luiz Araújo,0,0,0,0,0,0,0,1,0,1,1,0,10,175,L,B,3,3,73,47,75,81,83,84,76,85,77,86,71,65,68,68,72,77,73,60,68,60,66,76,87,68,50,68,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,68,Brazil,0,0,LOSC Lille,11
C. Fassnacht,0,0,0,0,0,0,0,1,1,0,0,0,8,185,R,R,5,6,75,40,77,78,87,84,77,79,80,82,76,70,73,74,75,78,68,73,65,78,91,78,89,69,50,76,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,77,Switzerland,16,0,,0
Levin Öztunali,0,0,0,0,0,0,1,1,1,0,0,0,9,184,R,B,7,8,73,46,77,81,82,83,70,84,83,83,76,72,75,71,67,79,71,70,74,65,69,83,80,67,50,73,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,23,80,Germany,0,0,FSV Mainz 05,8
István Kovács,0,0,0,0,0,0,1,0,1,0,0,0,9,171,R,R,4,4,76,45,70,72,73,75,73,80,82,82,81,82,75,78,80,77,84,72,72,64,60,82,79,72,50,83,8,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,1,1,1,27,65,Hungary,15,0,,0
Hernâni,0,0,0,0,0,0,0,0,0,1,0,0,10,180,L,B,4,5,73,32,71,72,87,89,73,91,82,87,71,73,77,82,74,82,75,73,80,71,77,80,85,64,50,62,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,27,72,Portugal,0,0,Levante UD,8
Patrick,0,0,0,0,1,0,1,0,0,0,0,0,5,180,L,B,4,4,69,68,76,80,80,77,78,73,76,75,80,76,77,73,68,82,67,73,76,67,72,81,75,73,50,68,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,75,Brazil,0,0,SE Palmeiras,45
Romain Saïss,0,0,1,0,1,0,0,0,0,0,0,0,3,190,L,B,4,4,62,77,84,80,73,76,80,67,73,77,78,76,83,80,62,68,63,62,65,77,79,74,63,73,50,74,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,76,Morocco,0,0,Wolverhampton Wanderers FC,27
Marc Cucurella,0,0,0,1,0,0,0,1,0,0,0,0,4,174,L,L,4,3,73,64,74,93,86,84,85,81,78,84,79,77,76,79,60,78,63,62,71,64,75,80,80,68,50,74,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,21,69,Spain,0,0,Getafe CF,15
Ruben Aguilar,0,0,0,1,0,1,0,0,0,0,0,0,4,172,R,R,4,4,66,66,75,86,82,84,77,80,78,82,70,73,77,79,58,76,60,56,68,65,75,76,76,71,50,66,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,26,71,France,0,0,AS Monaco FC,12
Carlos Opazo,0,0,0,0,1,0,1,0,0,0,0,0,5,172,R,B,4,3,57,66,75,73,76,70,75,75,68,73,72,72,69,69,64,76,66,62,63,69,72,68,61,70,40,79,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,1,1,1,1,30,69,Chile,0,0,Deportes Valdivia,21
I. Ezenwa,1,0,0,0,0,0,0,0,0,0,0,0,0,181,R,B,4,4,30,77,82,63,63,67,84,71,57,52,56,59,58,66,44,84,44,45,54,44,78,49,65,73,77,72,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,31,80,Nigeria,1,0,,0
Diego Carrasco,0,0,1,1,0,0,0,0,0,0,0,0,3,176,L,L,3,2,55,71,76,78,76,78,78,77,71,72,70,65,67,74,55,76,60,63,60,74,79,68,63,69,40,76,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,24,72,Chile,0,0,Universidad de Chile,3
Jadon Sancho,0,0,0,0,0,0,0,1,1,1,0,0,9,180,R,B,5,5,83,42,77,83,84,89,80,93,94,83,82,79,83,80,79,79,76,64,83,68,71,88,85,70,50,83,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,1,1,1,20,76,England,11,0,Borussia Dortmund,7
