Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technical,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off The Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Height_PSD,Foot_PSD,Side_PSD,WFA_PSD,WFF_PSD,Attack_PSD,Defense_PSD,Balance_PSD,Stamina_PSD,Speed_PSD,Acceleration_PSD,Response_PSD,Agility_PSD,Dribble_Accuracy_PSD,Dribble_Speed_PSD,Short_Pass_Accuracy_PSD,Short_Pass_Speed_PSD,Long_Pass_Accuracy_PSD,Long_Pass_Speed_PSD,Shot_Accuracy_PSD,Shot_Power_PSD,Shot_Technique_PSD,Free_Kick_Accuracy_PSD,Swerve_PSD,Heading_PSD,Jump_PSD,Technique_PSD,Agression_PSD,Mentality_PSD,GK_Skills_PSD,Teamwork_PSD,Consistency_PSD,Condition_PSD,Dribbling_SA,Tactical_Dribble_SA,Positioning_SA,Reaction_SA,Playmarking_SA,Passing_PA,Scoring_PA,1_1_Scoring_PA,Post_Player_PA,Lines_PA,Middle_Shooting_PA,Side_PA,Centre_PA,Penalties_PA,1_Touch_Pass_SA,Outside_PA,Marking_PA,Sliding_PA,Covering_PA,D_Line_Control_SA,Penalty_Stopper_PA,1_On_1_Stopper_PA,Long_Throw_PA,Injury_Tolerancy_PSD,Age,Weight
16,14,15,15,16,15,11,12,3,3,15,12,3,16,9,12,13,13,10,13,15,17,12,14,5,12,14,11,16,14,14,10,18,16,14,14,176,R,L,6,4,84,30,82,76,82,82,77,78,83,82,78,76,79,82,79,89,78,83,88,72,78,82,81,65,50,72,8,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,25,78
12,13,15,16,15,15,15,17,5,2,14,19,5,16,7,14,13,16,7,11,7,15,8,13,2,5,14,3,12,14,15,14,12,14,14,16,189,R,B,6,5,80,26,85,70,79,77,71,69,86,70,79,82,84,83,83,88,87,83,87,75,79,91,72,51,50,59,8,3,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,C,29,88
15,15,14,14,14,17,8,17,7,9,15,15,11,14,11,12,13,13,13,12,12,16,10,16,11,13,14,13,14,12,9,12,15,14,14,13,181,L,B,4,2,75,58,81,83,80,80,74,78,83,81,82,84,84,84,76,90,78,89,85,63,68,82,83,75,50,83,8,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,26,85
6,7,9,7,12,15,17,13,8,15,14,13,13,10,18,16,18,15,10,13,18,8,15,12,14,14,12,13,8,9,13,16,13,9,13,17,189,R,B,5,6,61,82,88,75,67,65,80,62,73,65,77,80,80,80,66,88,69,83,80,85,85,74,68,86,50,78,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,37,81
9,12,15,15,15,11,12,15,7,4,13,13,9,15,10,14,8,15,12,14,7,14,9,15,8,10,13,9,10,13,15,13,16,13,13,15,185,R,B,4,4,78,38,82,81,86,88,78,80,81,85,72,76,74,76,76,87,79,64,76,75,82,79,86,75,50,75,8,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,32,79
17,15,12,12,16,15,7,15,8,8,16,14,11,17,11,13,9,13,10,12,9,14,7,13,11,14,16,12,13,15,11,9,14,14,13,8,178,R,L,7,6,74,50,74,80,73,75,73,75,83,74,79,81,85,85,70,87,70,84,93,67,70,85,72,67,50,75,8,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,25,69
8,12,13,12,15,9,13,15,2,9,13,13,10,14,15,12,17,12,10,12,17,15,15,16,10,10,13,15,11,13,18,13,16,13,12,16,185,R,B,5,6,74,50,84,72,75,72,73,69,78,73,76,82,77,81,71,87,81,66,77,75,75,82,85,75,50,67,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,32,86
5,10,13,16,13,12,17,12,4,5,12,14,9,12,15,16,17,15,14,12,17,12,12,16,5,15,8,16,14,13,16,13,15,15,15,17,185,R,B,7,5,85,55,88,84,83,77,85,71,73,79,73,70,73,70,82,87,85,64,68,88,84,78,90,89,50,78,8,5,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,25,81
13,14,16,13,16,14,6,14,5,7,15,13,8,17,11,9,10,13,9,13,14,20,10,14,7,9,15,8,13,14,12,8,15,13,11,12,175,R,B,7,6,82,47,81,76,76,78,69,82,87,68,79,77,82,80,77,86,80,76,83,73,82,87,88,73,50,73,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,32,66
6,12,14,18,13,13,15,18,3,3,14,19,5,15,14,16,13,16,15,16,20,11,20,18,6,16,14,20,12,10,11,11,14,11,12,10,180,R,R,6,6,87,46,78,74,74,72,83,73,78,75,78,78,78,74,86,86,99,81,82,78,71,84,82,87,50,80,8,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,B,36,79
6,9,12,17,13,8,18,11,6,5,13,12,8,13,13,16,19,16,16,15,18,8,15,16,12,15,13,18,10,11,11,14,13,11,11,12,182,R,B,5,4,83,39,83,74,72,74,84,72,76,74,73,69,71,70,83,76,88,63,72,90,88,92,87,80,50,75,8,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,38,78
7,9,11,16,14,10,14,11,4,6,10,17,5,12,10,17,11,17,16,13,12,11,9,16,8,14,10,12,11,13,12,11,14,11,13,12,184,R,B,6,6,80,32,82,78,79,78,85,71,76,71,75,71,68,72,80,80,88,65,64,83,77,79,90,74,50,67,8,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,B,31,77
12,11,14,15,16,14,15,13,6,5,13,16,7,15,13,15,9,12,12,10,10,16,6,14,9,10,14,17,14,16,9,10,16,13,16,10,180,R,B,6,4,83,48,78,81,82,82,82,79,84,75,79,78,81,80,83,84,88,77,78,81,79,85,83,75,50,81,8,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,28,70
8,12,13,16,12,13,12,14,6,8,13,15,8,13,13,14,16,15,15,16,16,13,16,16,9,14,13,18,12,12,17,13,9,12,15,17,186,R,B,5,2,81,30,88,77,82,77,83,72,79,79,72,73,70,74,83,85,86,72,83,77,75,76,88,76,50,64,8,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,C,33,84
12,12,13,14,14,12,8,12,2,7,14,12,13,16,16,14,17,15,13,13,20,18,17,16,6,14,15,11,10,11,13,6,13,11,12,13,173,R,B,6,5,80,32,80,69,74,75,67,77,84,75,83,78,79,71,80,85,85,76,81,75,77,89,72,82,50,70,8,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,35,75
6,11,10,14,12,6,16,10,6,10,13,14,13,15,20,15,20,16,16,16,20,14,17,13,14,20,14,18,10,10,17,17,14,14,17,18,190,R,L,6,5,78,57,86,83,77,73,82,67,78,70,75,75,75,73,77,79,85,60,72,88,84,83,79,88,50,81,8,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,B,33,86
15,14,12,11,14,17,9,14,3,10,16,13,10,12,8,14,13,14,15,15,15,12,17,15,13,17,16,15,9,11,13,9,17,7,12,8,177,R,B,5,5,72,61,78,79,73,76,73,77,81,73,83,82,82,79,78,83,83,92,86,62,63,82,66,70,50,81,8,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B,33,76
14,13,15,12,14,19,8,17,5,8,15,12,10,15,12,13,12,13,13,14,16,15,8,14,8,13,14,13,13,13,14,6,13,12,13,8,172,R,L,6,4,71,55,72,76,71,79,73,76,82,78,79,75,79,80,68,84,70,90,90,61,64,82,76,68,50,74,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,23,64
15,13,13,14,13,17,7,17,6,6,14,16,9,15,12,14,10,15,12,13,13,15,8,16,10,13,15,13,13,13,10,11,12,12,14,10,183,L,B,2,3,70,46,71,81,84,80,72,75,80,77,72,73,74,78,74,87,77,89,86,56,59,76,79,64,50,69,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B,23,76
17,14,11,11,13,16,6,12,8,10,13,12,10,13,18,10,14,11,14,13,16,9,16,12,10,16,12,16,11,14,14,7,18,13,16,10,172,R,B,6,5,73,63,76,86,80,81,78,80,82,79,83,77,81,77,72,82,75,87,86,69,70,81,81,78,50,82,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,31,69
14,14,15,14,14,16,5,14,3,5,14,15,7,15,8,11,9,15,9,12,15,14,12,13,6,11,14,13,14,14,12,6,13,14,13,7,173,L,B,6,5,74,40,72,77,84,84,71,84,80,83,73,72,70,71,77,84,76,83,84,65,72,80,84,65,50,67,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,22,70
18,14,11,11,13,18,15,12,14,12,12,18,14,12,12,11,13,14,11,13,16,12,17,11,12,13,13,14,11,7,12,14,18,11,12,13,191,R,R,5,4,65,79,84,81,75,75,77,69,78,72,76,75,82,83,73,83,71,86,83,74,79,78,70,78,50,81,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,B,33,83
17,16,13,13,16,17,6,16,8,7,14,13,9,15,11,12,8,14,10,14,11,16,7,12,10,11,17,13,13,15,10,9,11,11,14,9,180,R,B,5,5,74,45,76,77,80,83,70,83,81,84,76,73,81,79,70,83,72,86,84,65,71,83,80,67,50,69,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,26,75
13,13,15,12,16,15,8,15,3,8,14,14,11,15,12,13,11,13,11,13,12,14,11,12,11,11,14,11,12,13,12,10,14,11,13,11,180,R,B,8,8,76,56,78,77,72,70,70,74,86,75,82,82,84,83,78,86,76,85,85,73,77,89,78,78,50,75,8,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A,34,77
14,14,15,13,14,15,5,16,5,4,15,12,8,15,13,12,11,13,11,10,16,15,8,13,5,14,15,13,15,15,13,4,13,13,14,11,171,R,B,8,8,76,42,73,77,83,88,73,86,84,83,82,78,82,76,73,83,74,84,83,63,66,86,83,66,50,73,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,27,61
17,20,17,8,17,13,7,13,7,2,16,13,2,18,12,10,9,12,13,13,14,18,5,9,5,7,16,8,13,14,14,6,17,13,8,12,173,R,B,5,1,80,41,75,72,78,82,71,83,89,83,80,77,92,85,74,84,78,79,95,64,70,90,82,64,50,66,8,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,B,35,69
15,17,16,10,16,13,7,10,12,6,15,12,8,18,12,14,12,15,12,13,14,17,10,14,7,10,16,12,14,16,13,7,14,14,12,9,173,L,L,5,3,75,50,71,81,80,85,78,87,90,86,80,67,82,80,74,78,79,76,87,62,75,87,80,67,50,78,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,32,68
15,8,11,9,14,15,10,13,3,12,15,13,14,15,11,14,10,14,13,13,10,10,12,11,14,14,14,13,11,12,15,9,11,11,12,12,180,L,B,7,6,73,69,79,80,70,69,77,69,81,70,82,84,84,86,70,85,75,81,86,68,65,83,69,75,50,82,8,5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,B,33,79
15,14,14,12,15,14,7,12,9,5,17,15,4,15,14,14,12,12,13,13,15,16,16,14,6,14,17,16,13,12,14,8,16,13,15,12,181,L,B,4,4,82,38,83,80,74,79,73,77,86,78,86,82,85,84,77,82,82,81,86,65,78,86,80,75,50,79,8,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,30,79
13,13,13,14,14,13,11,13,8,10,15,11,11,15,14,13,13,14,14,12,15,13,13,15,7,16,15,18,11,14,13,13,15,12,16,11,183,R,B,7,6,78,63,78,90,78,76,85,73,76,74,79,76,80,78,77,78,78,65,72,77,76,81,84,73,50,82,8,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,22,76
12,11,14,13,14,11,6,12,6,7,13,14,8,15,8,13,10,11,11,11,18,16,10,14,7,10,10,13,16,15,13,8,16,16,15,9,174,R,B,6,6,78,46,76,84,90,90,76,87,82,82,78,80,77,79,77,82,76,76,82,66,77,86,81,71,50,73,8,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,27,72
15,15,15,17,14,17,16,18,8,9,15,13,8,17,8,15,8,14,8,12,13,14,9,17,9,8,14,11,13,14,14,15,15,14,13,13,188,L,B,4,4,80,47,78,78,84,82,77,82,82,83,78,80,80,82,78,85,83,85,86,68,79,81,80,70,50,70,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,72
14,14,16,12,15,14,8,15,2,4,16,15,6,16,15,12,13,11,11,12,15,16,13,13,6,13,15,13,14,14,13,9,14,14,13,10,178,R,L,4,4,80,54,78,83,79,81,76,80,86,85,85,82,84,84,78,84,80,78,86,62,65,86,79,79,50,77,8,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,B,25,70
17,14,11,10,15,16,10,14,6,9,15,13,10,14,11,12,10,15,13,13,12,15,9,12,12,16,14,14,11,14,10,9,14,11,12,8,175,R,B,4,3,76,62,77,82,82,83,75,83,83,81,82,79,83,78,74,84,77,83,85,65,77,83,78,74,50,75,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,30,70
14,13,16,13,17,15,10,14,3,7,16,11,7,18,12,11,14,12,12,8,7,18,16,13,7,13,14,14,12,16,10,4,13,12,13,9,173,R,B,6,3,75,40,80,72,71,76,73,81,85,84,83,81,82,77,76,81,82,82,85,73,72,89,79,68,50,73,8,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,34,73
11,13,16,10,14,16,7,13,5,7,13,13,7,13,8,11,7,11,10,10,14,15,8,13,10,8,10,12,16,14,12,9,11,17,10,9,180,R,B,5,2,72,30,81,71,87,75,65,76,80,80,74,75,79,76,73,81,76,76,85,68,65,82,88,62,50,68,8,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,B,31,78
3,5,10,16,12,4,20,8,3,3,14,14,4,12,11,15,15,13,13,15,16,9,12,14,6,14,11,15,12,12,15,16,15,12,15,17,188,R,B,4,4,83,35,84,77,76,75,85,72,72,69,73,71,70,68,80,78,83,55,66,97,90,78,90,78,50,70,8,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,30,85
14,12,11,14,15,13,16,16,10,11,14,13,12,13,15,14,15,14,15,15,14,13,13,15,15,16,13,15,11,12,12,12,16,12,15,14,184,R,B,5,5,79,60,85,86,73,73,85,70,75,74,75,76,73,78,77,85,77,63,69,90,88,80,86,86,50,73,8,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,32,81
6,8,12,14,13,9,15,8,4,5,13,13,7,12,17,16,15,13,12,14,16,10,12,14,8,14,12,16,11,12,15,15,14,13,13,15,186,R,B,6,5,82,45,84,84,77,72,83,67,73,70,76,68,71,69,80,80,80,65,68,90,84,78,88,82,50,76,8,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,31,79
6,7,11,13,11,10,18,13,4,7,11,11,10,11,13,15,15,13,13,13,18,8,8,14,9,15,11,18,11,11,14,16,7,13,14,17,186,R,B,5,4,79,35,90,77,76,71,82,71,72,73,71,72,69,71,76,84,84,64,67,90,81,72,82,76,40,75,8,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,28,94
7,10,11,13,14,6,18,11,5,8,13,14,9,15,10,15,13,15,15,15,13,14,14,14,10,18,13,15,9,10,18,18,14,10,12,17,195,R,B,5,5,81,44,87,76,69,66,80,66,78,65,77,65,68,68,78,80,82,65,72,88,70,86,79,78,50,67,8,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,B,34,90
4,6,7,5,8,4,15,6,12,16,10,4,17,8,14,12,20,8,11,9,20,4,12,6,13,10,8,15,11,8,15,14,12,13,10,17,183,R,B,5,4,59,77,85,81,80,73,84,73,71,72,75,80,75,79,66,81,64,65,68,88,88,73,64,80,50,72,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C,26,85
3,9,11,13,13,10,15,11,3,7,11,15,9,12,14,14,16,12,13,13,15,10,14,12,10,15,9,14,12,11,16,15,14,13,15,15,189,R,B,4,4,81,41,87,78,76,70,80,67,74,71,71,68,66,68,78,84,81,60,66,87,78,75,83,69,50,71,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,28,92
5,8,10,12,11,9,17,8,8,16,13,14,14,13,12,12,15,14,13,14,12,8,13,12,14,15,12,13,10,8,10,15,12,12,14,15,186,R,B,4,4,67,73,84,82,66,72,80,64,71,72,77,81,82,80,60,81,60,60,66,87,84,75,73,74,50,75,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,30,77
6,8,9,17,10,8,15,12,5,7,9,16,7,10,9,17,12,15,17,10,13,8,10,15,8,12,9,14,11,12,11,14,14,12,15,13,188,R,B,6,6,80,42,82,81,79,74,82,69,77,70,74,72,66,65,82,83,78,65,74,87,77,81,83,72,50,74,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,30,79
6,7,11,6,13,7,16,4,5,14,14,5,14,13,14,10,12,12,13,15,12,5,15,11,12,15,11,14,10,11,14,16,14,10,14,14,188,R,B,4,4,62,79,85,80,76,76,75,72,71,66,70,71,70,72,60,77,60,60,60,86,80,70,60,72,50,70,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,31,76
2,9,11,14,12,6,15,12,4,6,12,15,6,12,15,14,15,13,13,13,15,8,13,13,9,15,11,13,11,13,14,13,12,12,12,13,180,R,B,5,5,78,30,77,71,71,71,83,72,73,67,72,73,73,76,82,83,84,73,70,86,89,86,87,75,50,69,8,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,C,35,77
3,6,6,7,10,11,16,10,8,15,11,9,15,9,8,14,16,12,12,13,11,6,13,5,16,14,10,8,8,7,10,18,12,10,12,16,193,R,R,5,5,64,77,87,74,71,66,74,65,71,65,76,79,78,79,63,85,69,65,68,86,82,75,68,83,50,71,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,C,30,88
4,4,8,9,9,6,14,6,7,15,11,11,13,10,18,15,16,11,13,14,16,6,16,10,16,15,6,15,11,11,13,16,15,12,12,15,192,R,B,6,7,62,85,86,78,78,72,83,70,69,70,68,68,70,72,62,76,65,65,68,86,80,70,62,80,50,76,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,32,85
6,9,11,16,14,9,17,10,5,6,11,14,6,13,10,16,13,15,14,11,16,10,8,15,8,13,10,12,11,13,11,12,15,11,14,12,184,R,B,5,5,82,42,83,78,82,77,85,76,78,77,71,65,70,72,79,81,82,63,67,86,83,80,85,77,50,70,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,27,75
3,10,15,15,14,13,18,15,2,8,15,14,14,16,13,16,20,14,11,14,16,18,12,18,12,16,15,16,13,13,18,17,20,13,17,18,192,R,B,7,6,80,65,88,82,79,77,80,75,83,75,83,78,82,79,76,85,75,75,80,86,83,95,83,66,50,75,8,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,B,25,82
7,10,9,9,12,7,16,11,10,15,13,9,17,12,13,16,18,14,17,13,12,7,16,11,15,18,10,14,11,12,14,13,13,11,15,15,182,R,R,5,5,67,72,81,88,70,72,85,72,78,70,81,81,78,80,67,77,70,66,73,85,87,77,70,72,50,74,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,28,80
7,9,10,9,11,7,15,10,6,14,12,9,15,10,12,16,14,13,11,13,14,10,12,9,14,13,11,12,12,11,12,16,13,12,14,15,187,L,B,4,5,63,76,87,83,82,77,84,67,71,74,72,76,76,78,65,80,67,65,64,78,91,77,68,74,50,66,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,B,28,80
7,8,8,7,10,5,12,9,12,16,12,4,15,12,18,16,19,10,10,12,18,5,14,10,14,18,9,19,15,14,16,9,17,11,12,13,171,R,B,5,5,60,72,83,90,72,80,84,78,73,72,77,78,78,78,61,81,65,55,65,73,89,78,67,90,50,71,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,32,76
2,10,12,8,14,6,15,10,10,14,13,2,15,15,12,14,13,14,12,12,14,6,14,5,15,14,13,16,16,14,13,14,12,15,14,14,180,L,L,5,5,66,80,83,83,83,77,80,76,77,78,79,77,79,78,62,78,62,60,64,77,88,77,71,78,50,78,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,24,75
4,8,6,4,8,7,13,8,18,15,8,5,15,8,16,11,18,9,16,11,18,6,14,8,15,18,9,18,10,9,8,16,9,14,14,16,190,L,L,4,3,55,79,85,80,75,71,78,64,67,70,68,73,73,78,56,80,56,58,64,78,87,67,62,77,50,70,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,27,82
6,7,8,8,7,6,14,7,9,14,9,7,13,11,13,15,15,13,13,12,14,11,13,7,13,14,9,14,11,10,14,14,12,12,14,15,186,R,B,4,4,62,79,87,80,74,73,83,68,73,73,74,75,74,74,56,78,56,58,64,74,87,74,68,75,50,71,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,30,77
4,6,8,8,12,5,14,5,4,16,12,8,16,12,13,17,15,14,11,11,16,6,11,8,16,13,11,16,15,14,14,13,13,15,14,15,182,R,B,6,6,64,80,84,83,84,82,84,78,76,76,73,73,75,77,66,79,65,60,65,81,87,77,74,76,50,66,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,25,75
9,13,11,6,11,9,12,9,12,10,10,3,13,13,9,11,11,11,10,11,11,9,10,12,10,12,11,12,9,8,14,13,12,12,14,13,183,R,R,5,5,66,74,80,85,82,81,79,79,74,78,74,76,71,66,66,75,65,66,71,76,87,74,74,74,50,70,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,29,72
8,9,11,9,13,8,16,8,8,14,13,9,13,13,12,12,14,12,11,13,11,11,12,12,14,13,12,12,14,14,12,14,12,14,14,11,182,R,B,4,4,64,76,78,80,78,79,84,79,80,80,77,79,78,80,62,78,64,64,62,81,87,81,70,74,50,68,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,26,70
4,7,11,7,12,5,13,8,8,15,12,8,16,11,14,14,17,12,12,11,16,9,11,7,13,13,9,14,12,12,15,16,13,14,13,14,185,R,B,6,6,63,83,84,80,82,72,86,77,74,76,75,77,75,77,62,80,67,65,62,80,87,74,71,81,50,70,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,23,82
9,11,11,14,12,7,15,9,2,6,10,7,5,13,13,11,14,11,11,11,14,13,5,12,6,13,9,16,16,14,13,15,14,15,15,15,187,R,B,6,5,77,55,83,83,83,79,81,81,78,81,78,68,70,65,74,77,77,58,70,82,90,83,83,70,50,76,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,23,71
4,8,10,6,12,9,11,11,12,15,13,8,16,12,10,12,15,16,11,13,14,9,10,7,11,13,13,12,14,12,17,15,13,17,14,16,187,R,B,5,4,59,82,87,79,85,77,82,68,74,70,77,77,78,77,61,77,60,60,66,77,87,76,60,74,50,70,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,24,91
7,8,7,7,9,4,14,4,11,14,9,9,13,9,12,13,15,13,14,14,8,7,8,7,14,14,8,15,12,11,10,14,12,12,13,13,186,R,B,4,4,57,77,83,82,76,73,78,68,69,72,72,74,69,73,59,77,59,58,64,75,86,70,63,73,50,73,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,27,81
3,5,9,9,11,4,17,8,6,15,11,6,16,13,15,14,20,13,14,11,14,14,19,13,14,18,13,17,12,9,13,14,14,11,16,16,191,R,B,5,5,63,83,83,81,76,74,80,74,77,76,76,76,77,79,69,83,71,63,76,83,85,79,68,74,50,70,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,B,32,85
6,12,13,14,16,16,15,12,5,4,13,15,6,15,14,13,14,13,10,12,12,13,15,15,6,11,13,11,12,11,15,13,8,12,11,15,184,R,B,6,5,79,28,84,73,73,76,83,67,83,78,78,72,75,68,81,80,83,78,76,85,76,92,79,84,50,70,8,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,35,82
12,12,16,9,17,12,8,9,2,9,17,14,8,17,12,15,13,12,11,15,7,18,14,14,6,11,18,10,9,11,9,6,7,8,9,8,173,R,B,6,6,80,40,73,74,68,77,70,82,87,75,89,83,84,82,73,79,73,77,79,65,66,89,75,72,40,73,8,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,C,36,71
13,13,16,12,16,13,8,12,4,5,14,13,10,16,12,13,10,11,11,11,14,18,10,12,8,12,14,13,14,16,8,7,13,15,13,6,174,L,B,5,4,77,43,71,77,75,79,73,86,88,86,85,77,83,75,75,75,78,76,84,68,66,88,78,68,50,75,8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,30,69
12,13,16,11,16,11,5,13,5,6,14,11,5,17,8,13,7,12,13,13,14,16,6,14,7,14,14,9,15,16,7,4,10,13,11,6,172,L,R,3,2,71,42,73,71,80,88,68,81,86,78,71,75,80,73,68,80,71,63,80,60,65,88,76,66,50,73,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,21,65
